ID,Upvotes
366953,51.177578
71864,284.49878
141692,37.729866
316833,43.164528
440445,391.40353
3514,37.729866
331420,37.729866
406540,175.0169
227379,37.729866
331687,37.729866
32784,37.729866
470377,37.729866
338103,37.729866
29883,764.09467
218228,196.71384
70945,7323.654
14328,37.729866
259947,37.729866
346378,508.57202
384621,37.729866
425418,37.729866
131224,37.729866
365408,37.729866
218626,37.729866
331722,44.2118
310969,37.729866
307391,211.0162
14072,201.9054
238694,37.729866
213841,37.729866
165258,48.138268
123606,37.729866
214062,37.729866
279450,231.76785
178546,37.729866
358455,37.729866
386308,37.729866
155592,37.729866
200090,37.729866
127308,37.729866
449766,37.729866
223688,3599.8447
442443,37.729866
451259,126.24075
87024,37.729866
207529,37.729866
196568,37.729866
38258,2253.8108
387275,37.729866
86152,37.729866
302142,133.41284
401268,427.91443
307187,37.729866
252388,37.729866
844,37.729866
105707,37.729866
230309,506.1931
362573,37.729866
173751,101.26718
349049,37.729866
310466,37.729866
205786,227.70071
208358,84.73013
440214,37.729866
41343,37.729866
427741,65.49459
355001,37.729866
137708,37.729866
146326,267.182
220889,37.729866
205742,922.1999
28737,37.729866
292474,37.729866
349149,37.729866
46230,37.729866
303160,105.73579
292638,337.33313
210116,37.729866
55900,37.729866
91135,37.729866
452177,408.8905
170628,37.729866
237099,37.729866
166022,37.729866
175687,37.729866
392847,37.729866
454964,37.729866
259259,37.729866
289148,72.82257
311134,37.729866
62551,421.3232
336258,37.729866
468049,89.35074
22189,37.729866
264888,37.729866
451615,37.729866
85004,37.729866
375246,37.729866
60204,37.729866
126097,37.729866
182425,3044.671
449937,84.492004
442637,12952.063
378184,37.729866
357584,174.26096
383054,37.729866
299871,37.729866
152764,37.729866
22064,37.729866
416791,37.729866
440686,136.21594
44537,37.729866
80203,37.729866
81726,37.729866
440068,177.22226
109276,74.8412
120567,37.729866
169520,3019.6948
84443,37.729866
139139,37.729866
346145,37.729866
75219,37.729866
244042,130.74484
6992,37.729866
337741,37.729866
20091,523.66125
420761,37.729866
101501,37.729866
408598,473.61417
306979,37.729866
50260,37.729866
21088,37.729866
462951,37.729866
196903,37.729866
155361,174.97357
51756,37.729866
192022,37.729866
384071,37.729866
173305,456.97443
56449,37.729866
172164,37.729866
341063,78.15103
431990,37.729866
342757,81.11961
335181,37.729866
121613,37.729866
40216,44.14789
116940,592.0379
351719,37.729866
436421,37.729866
173164,37.729866
362350,37.729866
357892,175.15161
335957,37.729866
192010,37.729866
407412,37.729866
19359,37.729866
82078,301.58432
375709,569.59546
122137,37.729866
244661,470.57312
434900,426.3929
54220,37.729866
425162,207.00925
453118,37.729866
373873,37.729866
238415,216.33997
53501,139.00179
67918,37.729866
68982,37.729866
81980,59.223053
332015,37.729866
171470,37.729866
24209,37.729866
396455,70.73664
236372,174.96051
29062,127.07462
248733,37.729866
43097,37.729866
401490,37.729866
181282,37.729866
285264,37.729866
386230,37.729866
262238,37.729866
226323,37.729866
224589,37.729866
61,37.729866
120331,37.729866
59519,37.729866
263459,155.82632
188774,780.0823
157423,37.729866
204323,373.49512
94807,37.729866
130112,37.729866
298030,215.62973
361994,37.729866
242867,37.729866
345301,37.729866
404296,37.729866
403325,37.729866
78570,37.729866
247119,66.40314
433907,2303.0344
51709,37.729866
256743,37.729866
132448,37.729866
429148,37.729866
384840,37.729866
434864,196.86423
317954,236.84216
452061,37.729866
85212,37.729866
373284,37.729866
284208,542.8883
233976,117.04421
105691,667.8113
375077,105.43316
26720,37.729866
70683,221.93015
281194,37.729866
390953,380.9769
59608,1805.6198
341707,65.268456
403654,37.729866
209246,37.729866
295413,37.729866
379392,7296.817
261533,37.729866
130134,37.729866
137990,216.78317
413320,252.08472
468459,99.8337
189150,37.729866
381154,37.729866
373043,37.729866
231677,11367.802
438093,164.28021
443706,58.53901
230906,37.729866
138183,37.729866
78231,37.729866
70795,37.729866
283674,37.729866
144543,37.729866
213929,110.519226
458437,413.49274
279629,37.729866
284422,37.729866
29532,37.729866
409963,37.729866
325099,130.1647
409635,436.6091
18156,37.729866
355380,37.729866
412081,316.21152
363354,37.729866
354537,1781.7577
209720,37.729866
150078,780.1326
31479,37.729866
455028,37.729866
104579,187.9787
102986,56.849236
60804,37.729866
361348,103.07071
234054,2040.1593
212541,37.729866
452107,37.729866
227926,37.729866
340913,475.37708
316690,1505.6254
223984,37.729866
193558,474.03412
155138,204.22617
36080,37.729866
355444,116.304665
310281,37.729866
79606,37.729866
16325,474.6618
460657,173.93753
159813,37.729866
390567,37.729866
340325,37.729866
85871,37.729866
360723,11057.37
200645,37.729866
180440,248.9313
9158,239.60153
295966,542.7081
131958,188.69681
168051,210.5433
246426,37.729866
195598,37.729866
6177,37.729866
10574,37.729866
181076,37.729866
170742,37.729866
123659,37.729866
333658,37.729866
293962,37.729866
423136,59.546494
90343,325.62967
32867,341.786
143820,336.69788
16783,384.1694
286877,889.37
422113,37.729866
42145,97.0264
377322,37.729866
232647,37.729866
320851,56.392975
74336,470.42532
121520,66.56774
46307,37.729866
137345,37.729866
426975,37.729866
126697,37.729866
188080,37.729866
399469,43.608967
132942,266.08948
199602,312.14337
335704,63.638023
20602,37.729866
458202,588.45123
74016,37.729866
374627,321.71857
169941,53.922256
267769,37.729866
108489,37.729866
51782,37.729866
160092,37.729866
152160,101.31691
162504,37.729866
286106,37.729866
331480,37.729866
451655,37.729866
311726,37.729866
199325,60.301384
24806,37.729866
237104,37.729866
252830,37.729866
273090,124.14364
115172,37.729866
28445,143.48294
153732,37.729866
40870,37.729866
212207,153.91399
411175,37.729866
213177,37.729866
149578,37.729866
329243,37.729866
26565,245.58936
242893,525.38354
163630,37.729866
11802,37.729866
434228,248.69235
277388,7666.6465
116623,1459.3872
12726,37.729866
92182,37.729866
308356,37.729866
342196,37.729866
435921,37.729866
117479,638.383
20084,37.729866
110267,654.27765
211485,37.729866
52505,37.729866
105490,335.52344
400015,37.729866
376091,37.729866
169994,37.729866
447639,37.729866
371187,37.729866
90597,37.729866
142364,37.729866
337332,165.60754
381967,390.191
333824,230.99918
148970,37.729866
164926,37.729866
283475,365.60083
385738,47.30187
351580,248.30624
252511,37.729866
74994,37.729866
181215,37.729866
175240,37.729866
326299,37.729866
147014,48.558926
43,37.729866
168852,37.729866
139899,37.729866
92827,37.729866
165023,37.729866
65135,37.729866
438924,37.729866
124065,324.51883
468868,37.729866
395456,37.729866
80156,400.66138
279666,77.87665
255179,83.71112
30329,37.729866
351240,37.729866
330034,365.66568
12342,37.729866
327306,37.729866
110149,37.729866
368744,37.729866
96337,311.86252
343321,37.729866
79366,37.729866
199920,37.729866
22910,710.9089
446787,37.729866
367361,157.20868
272292,37.729866
333092,37.729866
192137,10906.251
82097,123.3372
98490,5259.52
114358,244.27585
405496,37.729866
464141,37.729866
34565,37.729866
446335,37.729866
38895,37.729866
326932,144.51907
461640,37.729866
386626,37.729866
217886,50.756275
321498,37.729866
247211,2245.5435
25731,89.70163
202584,37.729866
99937,37.729866
92509,37.729866
306100,50.903698
45223,37.729866
72671,37.729866
55616,231.17618
398035,37.729866
154437,37.729866
468623,123.96003
316964,37.729866
232389,1279.5397
208692,37.729866
64213,37.729866
204826,37.729866
296884,37.904896
387856,37.729866
52733,37.729866
433114,67.93954
57249,44.202335
162316,37.729866
422712,37.729866
444109,37.729866
349477,222.17484
207955,116.32084
128102,37.729866
411957,37.729866
294032,37.729866
223753,37.729866
357921,128.92757
73844,37.729866
365578,37.729866
380793,37.729866
185815,137.08875
221374,170.47296
218609,37.729866
291475,37.729866
237002,37.729866
279871,68.437
232371,37.729866
168273,37.729866
75316,37.729866
3824,37.729866
438075,37.729866
160250,41.0066
380340,37.729866
352801,169.54834
434035,1846.7067
149361,491.6379
204152,458.33075
369459,502.64175
351015,55909.355
305068,37.729866
85319,37.729866
27745,57.123695
37261,37.729866
368918,37.729866
337189,37.729866
3327,37.729866
133421,129.1594
30437,37.729866
303572,931.7523
136054,178.0238
312527,37.729866
370874,37.729866
140592,104.438484
377841,132.59361
71778,37.729866
199950,94.329544
190852,37.729866
67830,43.99068
208455,297.95578
462157,37.729866
228701,37.729866
329939,159.12122
440520,37.729866
367764,37.729866
127480,37.729866
186438,37.729866
200433,37.729866
200134,37.729866
275380,369.41095
99675,41.73199
307262,37.729866
354584,37.729866
402847,37.729866
90838,37.729866
152632,37.729866
319489,128.4092
270904,146.10992
107095,102.4844
338868,37.729866
372699,37.729866
443059,37.729866
430108,164.20068
165124,37.729866
377542,474.0127
399562,137.40723
111046,37.729866
174685,37.729866
391584,37.729866
174366,37.729866
278958,37.729866
115864,37.729866
361314,37.729866
421516,37.729866
438082,476.96436
100374,37.729866
406729,37.729866
220801,37.729866
416422,37.729866
211886,37.729866
310911,597.82983
267518,37.729866
280059,159.8237
366682,37.729866
67621,37.729866
192871,83.07993
138413,37.729866
119620,37.729866
11743,37.729866
428813,37.729866
24097,5668.5645
196073,37.729866
218231,37.729866
22956,522.8592
384151,37.729866
283952,168.6388
39085,124.88308
2991,37.729866
171726,37.729866
252146,62.070034
324628,37.729866
72747,37.729866
302444,37.729866
10388,37.729866
354884,81.69844
288553,37.729866
93869,37.729866
108902,723.2441
22811,37.729866
384417,88.39728
238460,154.8677
23802,37.729866
422280,37.729866
325172,109.9864
172020,37.729866
187953,37.729866
188192,37.729866
330904,37.729866
284767,89.01636
205553,37.729866
168767,37.729866
162077,37.729866
133451,37.729866
93947,37.729866
428947,174.02954
83780,37.729866
439983,37.729866
440957,134.88463
279138,37.729866
186943,1863.9855
308365,37.729866
19830,57.65777
161385,37.729866
290337,238.26263
88664,302.6104
54460,37.729866
339332,37.729866
168175,37.729866
395119,37.729866
189326,37.729866
451957,1944.5798
38900,37.729866
270094,37.729866
18850,129.36975
248185,37.729866
436096,37.729866
252096,37.729866
401352,37.729866
137528,157.7079
463563,37.729866
348067,349.02704
225666,37.729866
116407,46.19433
195060,269.12253
285841,37.729866
3742,37.729866
382299,37.729866
198550,47.661324
343916,37.729866
163262,172.13992
125884,500.97125
97581,92.11741
274997,497.31656
239207,451.84857
130824,688.94147
45382,295.50766
401828,435.9883
382751,150.84457
95025,248.89499
107932,37.729866
263896,37.729866
384260,37.729866
139494,37.729866
156849,75.94282
24318,37.729866
370014,37.729866
138088,385.24875
459053,379.92215
221251,37.729866
349113,37.729866
340987,37.729866
457374,410.6257
400443,37.729866
62920,37.729866
178234,37.729866
253174,89.3819
230748,37.729866
20459,37.729866
212486,37.729866
267172,255.16364
253230,37.729866
336004,37.729866
102400,37.729866
371546,3112.7595
312746,37.729866
147182,37.729866
111255,85.743
430362,37.729866
78582,37.729866
179489,37.729866
162205,83.629135
279719,37.729866
273756,1116.1677
217540,367.2651
59132,37.729866
4009,37.729866
416917,11930.597
242710,37.729866
131075,53.42429
274995,37.729866
272967,37.729866
253851,37.729866
20358,37.729866
418242,238.70398
134444,769.59436
257745,117.81135
245057,37.729866
410087,37.729866
152121,509.27304
43641,37.729866
453796,534.9415
223879,37.729866
351122,352.44934
464067,1351.9222
350083,497.32288
79277,37.729866
108719,206.10553
453212,410.69324
412138,189.02432
124647,37.729866
144036,1514.4862
264360,37.729866
389625,425.7938
361215,37.729866
78676,43.589054
13014,58.570633
469938,149.71284
99080,452.50684
275602,347.25128
76205,280.0944
248030,157.181
160464,211.39673
217583,37.729866
382988,280.16684
176349,37.729866
288133,37.729866
334544,846.5905
239481,48.92108
358651,37.729866
222577,37.729866
249716,37.729866
142936,37.729866
58428,37.729866
455377,10559.268
218295,55.860504
232636,145.98111
133591,37.729866
72677,156.17783
69364,37.729866
78826,37.729866
168471,264.6858
453053,92.94534
61703,64.79128
275694,37.729866
268511,37.729866
5672,102.326004
14332,37.729866
40515,37.729866
200927,37.729866
205809,37.729866
139471,133.4891
240216,72.65733
20713,77.151764
115712,1009.5923
403403,193.17969
182073,37.729866
372698,81.462585
78718,37.729866
417253,37.729866
72328,284.85275
395449,37.729866
457430,58.99676
433971,37.729866
223854,37.729866
389996,37.729866
81076,37.729866
450794,37.729866
36684,95.635025
261673,37.729866
193042,203.37671
31575,303.6439
118716,37.729866
471417,37.729866
357501,37.729866
23711,206.51794
306463,37.729866
375815,74.64955
265063,191.99652
21040,37.729866
313742,37.729866
189971,447.70572
465651,37.729866
457228,37.729866
264416,24794.61
141028,37.729866
223165,37.729866
309747,598.60284
31744,37.729866
122012,53.350037
364994,37.729866
28910,67.82157
453067,141.89752
344159,37.729866
406670,142.36179
363709,463.2595
278656,37.729866
283676,76.490395
35545,161.4141
260236,37.729866
192123,37.729866
92604,37.729866
55200,37.729866
396999,213.95038
421656,37.729866
356745,92.38231
326123,79.37213
275406,2802.3403
38468,37.729866
456363,37.729866
219808,37.729866
288518,37.729866
200737,663.7514
268204,37.729866
333629,37.729866
147992,420.21255
345452,295.7536
141766,37.729866
211660,37.729866
202232,37.729866
271731,37.729866
319163,79.4666
160884,1534.086
218894,60.51081
52247,517.70654
161708,37.729866
187248,37.729866
89364,37.729866
154907,37.729866
402253,37.729866
150443,37.729866
277332,37.729866
446040,70.20709
41219,37.729866
2605,37.729866
111997,37.729866
163360,37.729866
15766,37.729866
73892,37.729866
157157,67.41848
443300,37.729866
59200,37.729866
204424,37.729866
206561,191.80908
422150,37.729866
155171,37.729866
236699,886.05524
286932,37.729866
104563,37.729866
463437,384.106
54353,216.52652
49746,37.729866
275795,37.729866
358546,37.729866
136494,37.729866
81280,45.975014
457013,37.729866
374254,37.729866
214852,253.73535
65323,373.43408
158330,37.729866
321791,37.729866
355143,37.729866
412349,125.24458
85821,241.56006
270726,37.729866
99867,37.729866
21754,37.729866
29745,37.729866
291222,37.729866
444941,799.29266
246522,37.729866
217239,310.18393
47577,37.729866
270686,37.729866
242875,1001.391
229015,37.729866
24659,7889.1577
230076,37.729866
201890,37.729866
112052,74.39533
148229,37.729866
89925,37.729866
78685,37.729866
462934,37.729866
285452,241.4621
461218,37.729866
418196,91.59564
411997,37.729866
48567,37.729866
144332,162.66093
292877,37.729866
241049,37.729866
6780,37.729866
237162,37.729866
235247,37.729866
86510,37.729866
249602,37.729866
426689,37.729866
570,37.729866
206887,103.853836
17865,37.729866
39029,37.729866
420914,116.49713
408775,36407.824
206448,204.57553
44034,37.729866
406509,37.729866
459605,707.0384
321388,74.580444
140562,37.729866
175017,297.3683
152710,37.729866
62027,205.29239
150584,37.729866
150157,455.48053
207687,23147.207
117279,37.729866
402733,37.729866
128222,37.729866
229165,2376.7292
422855,495.27118
37204,319.4295
155538,37.729866
13050,37.729866
109631,852.484
459909,37.729866
69179,369.83508
279689,37.729866
454972,230.16495
363010,194.44077
389170,37.729866
212885,37.729866
203956,226.53009
413258,37.729866
229263,37.729866
382695,77.662476
37888,37.729866
461660,37.729866
165254,37.729866
296767,37.729866
215540,302.72916
158406,37.729866
152415,37.729866
46258,37.729866
178008,2452.1904
284450,159.64842
420345,37.729866
14226,37.729866
131999,44.58371
305628,401.2786
470446,37.729866
374215,37.729866
463377,37.729866
425680,37.729866
239840,37.729866
123761,37.729866
48426,76.70124
97092,282.09543
30566,37.729866
401804,37.729866
459688,455.43832
181107,37.729866
361488,114.94602
3080,37.729866
120497,151.42065
268158,37.729866
238759,71.38791
168634,37.729866
126318,37.729866
126708,95.70264
455633,183.12805
218516,37.729866
433983,37.729866
272564,324.3003
189311,37.729866
103684,87.97985
240523,1143.2057
1655,1208.6929
156660,2038.9467
76055,155.12561
118799,37.729866
194476,728.9437
179366,430.00467
386597,684.1256
65045,37.729866
371908,37.729866
51075,231.51144
389402,37.729866
139026,37.729866
138998,268.0773
428565,59.380894
60188,37.729866
385379,365.73328
132415,37.729866
115963,37.729866
317292,37.729866
357167,411.01178
91299,37.729866
42826,37.729866
329351,37.729866
290717,234.04044
45049,117.65599
87129,176.56061
309957,241.98886
40525,37.729866
273347,37.729866
132295,37.729866
397237,37.729866
411528,37.729866
417472,37.729866
35487,2136.442
51299,37.729866
3043,37.729866
7272,125.54049
314497,37.729866
283562,37.729866
427611,37.729866
254580,37.729866
241600,37.729866
302172,37.729866
356918,72.810524
98432,37.729866
462804,37.729866
380280,37.729866
191195,37.729866
245035,37.729866
393373,37.729866
176594,616.2006
30926,37.729866
105194,37.729866
144606,37.729866
16922,496.97406
78911,454.034
59362,162.08466
321786,170.14139
137201,45.05784
373849,37.729866
212418,247.97662
286296,37.729866
185190,54.820538
386790,37.729866
352926,801.3939
199235,37.729866
132176,37.729866
268964,261.98895
322171,37.729866
182019,37.729866
265572,37.729866
73217,37.729866
396977,37.729866
239967,98.409424
328777,807.35986
228649,37.729866
323169,37.729866
82317,371.141
150408,231.4166
166125,37.729866
195305,152.40953
44099,37.729866
220710,37.729866
295195,130.4413
237150,37.729866
47873,79.16501
402883,37.729866
397194,353.74973
466972,37.729866
209882,38.623425
317206,12062.79
61424,66.64949
81562,37.729866
363431,37.729866
48893,37.729866
251471,94.860756
278403,37.729866
436041,37.729866
21659,37.729866
468244,37.729866
145026,69.88289
289805,374.66962
238999,37.729866
348187,932.93176
22265,740.1452
387279,37.729866
258882,37.729866
209152,37.729866
446620,981.2018
453452,37.729866
166825,90.250565
17459,66.85449
373055,37.729866
236495,37.729866
101426,42.166725
228396,37.729866
283887,91.22783
8584,37.729866
34580,483.8655
129774,55.35711
307677,1088.378
61025,37.729866
250750,37.729866
136453,37.729866
391143,1698.1635
269044,4559.4893
25161,37.729866
402328,37.729866
100014,37.729866
254757,202.16809
468759,3301.8489
460019,37.729866
182402,37.729866
55837,106.45668
155494,1512.4412
88813,566.8056
20345,37.729866
5802,37.729866
416767,37.729866
222008,37.729866
201334,37.729866
74774,181.61557
74139,74.26932
143525,461.38937
210873,37.729866
109805,37.729866
105593,37.729866
176414,37.729866
50439,37.729866
259991,208.17017
156422,37.729866
32595,147.1792
4112,97.32829
225057,37.729866
70885,37.729866
376987,37.729866
248644,189.074
277076,133.26253
398086,37.729866
332387,134.18494
463867,344.40347
5476,37.729866
248540,37.729866
160310,37.729866
137352,37.729866
45341,59.7722
142314,97.32441
94934,37.729866
347770,37.729866
133869,470.05478
330309,37.729866
154411,37.729866
273630,37.729866
423524,174.63062
197383,381.81598
74039,37.729866
283860,363.29132
372000,1968.232
389328,107.44722
422092,37.729866
301848,37.729866
332838,514.1587
281080,37.729866
3075,115.1871
92388,37.729866
182968,37.729866
357488,329.69403
