ID,Upvotes
366953,234.7355396947134
71864,87.82353383793252
141692,57.09609460098474
316833,22.662554085492307
440445,351.2840919476386
3514,-11.408498630274826
331420,9.900484300256604
406540,92.62360525933016
227379,48.528847103069836
331687,3.5285295604582734
32784,14.072365779241556
470377,41.02432175430088
338103,12.787074151626557
29883,404.3878325818119
218228,38.729182008379674
70945,1099.6821784885353
14328,36.94078865769925
259947,119.81488444646502
346378,577.982978956453
384621,14.914757958957365
425418,20.66785747354133
131224,97.84507668032711
365408,30.370085778475435
218626,11.15674729631005
331722,28.923986661560818
310969,4.611060874353886
307391,178.04761564676775
14072,297.821960741771
238694,14.55925496322725
213841,10.739927262682505
165258,136.07020277012518
123606,12.771489365369517
214062,30.1781311556105
279450,427.0319038364881
178546,16.684281527370608
358455,29.72867932931218
386308,3.430642813955522
155592,24.921626329647374
200090,34.95561137110367
127308,6.4090585805729425
449766,18.11448615781002
223688,167.07876554109092
442443,10.262359966575099
451259,447.02783892193077
87024,10.724406942482632
207529,192.2672129624676
196568,18.29494470696131
38258,301.52731699909083
387275,16.370798419363332
86152,12.111448160293067
302142,272.14686780392327
401268,399.27922941741497
307187,10.009825667435
252388,22.073657622926188
844,16.746889174260172
105707,22.600625513224816
230309,292.6575731773115
362573,59.63391684320697
173751,94.57413363232928
349049,17.096333946922286
310466,18.705256710449525
205786,106.75600108652787
208358,42.94241788924121
440214,49.46579121333505
41343,21.16587356989105
427741,211.69008491353947
355001,57.42080952801909
137708,21.037898661612914
146326,423.77878341204456
220889,23.43177171782417
205742,1906.7782152631119
28737,18.232952342030483
292474,12.639003604491714
349149,10.969953454555071
46230,10.835079031153315
303160,61.3731154112839
292638,66.86056803206539
210116,12.209917074026446
55900,11.983377263993967
91135,12.682328045969934
452177,366.60990957827335
170628,14.140869956673015
237099,34.25524258330169
166022,17.482021976850085
175687,23.662927461636443
392847,13.394856811963088
454964,13.018846215155614
259259,26.143696789554006
289148,184.73210657552002
311134,23.43141260850542
62551,781.0865078640318
336258,14.122581045373954
468049,24.479536607200764
22189,36.78474103597404
264888,31.740500646817154
451615,250.48721891475785
85004,37.215434937056536
375246,97.07954858982798
60204,11.452942719116015
126097,13.075175972175568
182425,6012.533929349233
449937,78.58453944281258
442637,7271.722035750139
378184,33.32883719062431
357584,322.6697345123163
383054,23.038564682299782
299871,10.033796179107316
152764,17.740455846565627
22064,19.409604276623632
416791,16.598909306332175
440686,104.06863969589848
44537,15.203344229894
80203,10.564398354152834
81726,17.122899771067647
440068,241.0309207483813
109276,27.463485304909707
120567,15.079980351162368
169520,139.7659947372721
84443,12.150130243787387
139139,39.07404724936545
346145,25.226391892712115
75219,15.647699308325558
244042,59.50775073486498
6992,-5.447815903576083
337741,13.040877100373923
20091,852.9741652301386
420761,70.86008711278144
101501,11.211089627960789
408598,990.6298144894215
306979,10.780736699502576
50260,14.828460498394692
21088,16.746889174260172
462951,10.75608978490604
196903,11.50557249739772
155361,211.02194120087347
51756,16.595729175760255
192022,13.018846215155614
384071,13.783779508304905
173305,763.6178951541383
56449,14.30520809351648
172164,4.731575753469459
341063,17.469826952783713
431990,23.055402011697943
342757,122.78352326651967
335181,11.211089627960789
121613,16.768589290706473
40216,69.27147496988327
116940,76.25458770373682
351719,12.284341405996653
436421,13.688757469809842
173164,39.811933444170826
362350,7.975207257388305
357892,382.6627188013265
335957,61.9526539619613
192010,14.187031235361044
407412,8.138638700192988
19359,12.975403403402236
82078,66.83578828699258
375709,2379.1869783434267
122137,21.707850408885278
244661,90.1870231958663
434900,65.33931674927497
54220,7.719959532270219
425162,71.20286646978875
453118,68.7708108515401
373873,12.728068748181624
238415,564.2899715015855
53501,115.10016057665793
67918,3.5285295604582734
68982,10.835079031153315
81980,42.96228780999047
332015,63.79357246925353
171470,16.253301311772038
24209,11.15674729631005
396455,204.9560774208844
236372,42.40070788780344
29062,243.2299168937869
248733,12.682328045969934
43097,13.451186568983042
401490,23.369484036237928
181282,36.563120745300814
285264,39.695071322103956
386230,14.524337359882438
262238,1.6231520197789588
226323,16.395107733295742
224589,116.33219389027403
61,13.697687014345469
120331,0.8580796909778121
59519,13.766942178906744
263459,547.8151792397914
188774,942.0955232212896
157423,11.564056423518432
204323,770.4304548715448
94807,11.533652044293092
130112,14.30520809351648
298030,188.56427762325106
361994,10.44223110494768
242867,54.45985117301547
345301,14.448376376049033
404296,13.90511974195675
403325,17.918934110153835
78570,43.7920805589772
247119,80.15452123923352
433907,1039.9591285970903
51709,4.659508011110733
256743,11.284666743097208
132448,45.26181710539872
429148,3.042356124428159
384840,12.016272747938173
434864,285.24834604175174
317954,127.69988737457139
452061,15.940808037351337
85212,17.122899771067647
373284,8.87778183188444
284208,250.66481203222875
233976,35.11149067760214
105691,1074.1150190790063
375077,181.24054626469632
26720,36.60007150753115
70683,108.23368865656549
281194,32.526132889798845
390953,188.74219324377032
59608,142.39240528911088
341707,14.62334090664345
403654,30.055048627860607
209246,77.38211943701425
295413,23.310626381518503
379392,611.8554620424985
261533,37.35749433067305
130134,19.456924414731287
137990,133.01058295847074
413320,65.31196191013449
468459,171.39685650776596
189150,15.224482948339848
381154,11.861543972850736
373043,22.876527328925615
231677,5952.048958755555
438093,39.09212129143094
443706,35.38622103395415
230906,31.054301832110976
138183,13.069061481288012
78231,2.441490191480331
70795,3.152518963650799
283674,21.264175808594693
144543,4.731575753469459
213929,23.662927461636443
458437,1047.164772625101
279629,49.32446117835011
284422,12.382972558062315
29532,13.075175972175568
409963,30.22308580122553
325099,123.2721169792619
409635,544.1332777298582
18156,3.152518963650799
355380,12.577706546767713
412081,29.70736572320878
363354,34.95561137110367
354537,399.84141024848185
209720,9.875917382884667
150078,-5.216262067195227
31479,136.41478671403007
455028,38.95406768629171
104579,604.3365352126534
102986,41.073927317425515
60804,19.259395763346213
361348,174.2483315754048
234054,6390.266575091675
212541,10.069707927332106
452107,15.203344229894
227926,19.09810463665516
340913,32.399275221407606
316690,39.44760240985518
223984,9.770769066552404
193558,1187.197489810491
155138,416.61281041506004
36080,-3.598667082277092
