ID,Upvotes
366953,177.17448
71864,419.1627
141692,57.78108
316833,32.432655
440445,285.28174
3514,-26.518124
331420,-24.628593
406540,234.35387
227379,88.351074
331687,-29.334867
32784,-29.334867
470377,75.034035
338103,-29.334867
29883,546.7039
218228,129.7929
70945,2978.36
14328,8.6605425
259947,59.013416
346378,578.834
384621,-29.334867
425418,23.405846
131224,51.65062
365408,8.6605425
218626,-29.334867
331722,-2.427906
310969,-29.334867
307391,489.5809
14072,280.28534
238694,-29.334867
213841,-29.334867
165258,129.7929
123606,-32.024624
214062,68.438515
279450,355.01764
178546,-29.334867
358455,32.432655
386308,-29.334867
155592,-11.067939
200090,8.6605425
127308,-10.116927
449766,218.74455
223688,2190.8403
442443,-29.334867
451259,356.54694
87024,-29.334867
207529,175.46692
196568,8.6605425
38258,833.7271
387275,-29.334867
86152,-29.334867
302142,260.5569
401268,526.62164
307187,-29.334867
252388,8.6605425
844,-11.067939
105707,68.438515
230309,495.5723
362573,144.34436
173751,194.81383
349049,-29.334867
310466,-11.067939
205786,234.35387
208358,5.970784
440214,32.432655
41343,-11.067939
427741,157.88127
355001,218.74455
137708,-14.504993
146326,527.57635
220889,-14.504993
205742,1516.2643
28737,-11.067939
292474,-29.334867
349149,-29.334867
46230,-29.334867
303160,19.896374
292638,418.80283
210116,-32.844334
55900,-29.334867
91135,-29.334867
452177,308.4205
170628,-29.334867
237099,101.702896
166022,-29.334867
175687,-11.772134
392847,-29.334867
454964,-29.334867
259259,8.6605425
289148,181.56946
311134,23.405846
62551,812.5506
336258,-29.334867
468049,57.78108
22189,8.6605425
264888,119.80199
451615,196.2462
85004,8.6605425
375246,84.52874
60204,-29.334867
126097,-29.334867
182425,5147.979
449937,75.034035
442637,10530.06
378184,23.405846
357584,328.7025
383054,32.432655
299871,-32.024624
152764,-11.067939
22064,8.6605425
416791,-24.628593
440686,129.7929
44537,-29.334867
80203,-29.334867
81726,-11.067939
440068,254.30222
109276,-2.427906
120567,-29.334867
169520,577.8359
84443,-29.334867
139139,5.1510735
346145,242.28996
75219,-29.334867
244042,129.7929
6992,-30.039068
337741,-29.334867
20091,725.93256
420761,22.701653
101501,-29.334867
408598,919.87775
306979,-29.334867
50260,-11.067939
21088,-11.067939
462951,-29.334867
196903,-29.334867
155361,257.92273
51756,-29.334867
192022,-29.334867
384071,-29.334867
173305,638.47473
56449,-29.334867
172164,-29.334867
341063,-29.334867
431990,32.432655
342757,58.074436
335181,-29.334867
121613,-29.334867
40216,29.742893
116940,495.5723
351719,-29.334867
436421,-29.334867
173164,20.079008
362350,-29.334867
357892,315.47772
335957,32.432655
192010,-29.334867
407412,-29.334867
19359,-29.334867
82078,267.6643
375709,1432.3397
122137,8.6605425
244661,561.16
434900,659.49927
54220,-29.334867
425162,194.81383
453118,20.716084
373873,-29.334867
238415,426.76337
53501,126.3465
67918,-29.334867
68982,-29.334867
81980,129.7929
332015,218.74455
171470,-29.334867
24209,-29.334867
396455,353.24985
236372,8.6605425
29062,271.48535
248733,-29.334867
43097,-29.334867
401490,68.438515
181282,75.034035
285264,-2.7541208
386230,-29.334867
262238,239.6558
226323,8.6605425
224589,83.70903
61,-29.334867
120331,-29.334867
59519,-29.334867
263459,509.5917
188774,973.28613
157423,-29.334867
204323,749.0845
94807,-29.334867
130112,-29.334867
298030,374.567
361994,-29.334867
242867,129.7929
345301,-29.334867
404296,-29.334867
403325,8.6605425
78570,75.034035
247119,76.71095
433907,1172.6324
51709,-29.334867
256743,-29.334867
132448,101.702896
429148,-21.053207
384840,-29.334867
434864,220.26079
317954,194.81383
452061,-17.321743
85212,-11.067939
373284,218.74455
284208,373.2019
233976,129.7929
105691,942.1255
375077,168.40176
26720,20.079008
70683,488.6262
281194,23.405846
390953,418.80283
59608,371.1009
341707,-24.628593
403654,23.405846
209246,119.80199
295413,32.432655
379392,2224.2244
261533,32.432655
130134,-11.067939
137990,147.0843
413320,234.35387
468459,153.4105
189150,-29.334867
381154,-29.334867
373043,-2.427906
231677,5828.786
